UserId,Bin,Qty,ZoneCode,PickDate
dmazza,AC06103,1,FLOOR,12/1/17 14:40:19
dmazza,AI02201,1,9,12/1/17 14:36:35
dmazza,AC11203,6,3,12/1/17 14:41:28
dmazza,AA18403,1,1,12/1/17 14:29:13
dmazza,AB14402,1,2,12/1/17 14:30:14
dmazza,AB07302,2,FLOOR,12/1/17 14:31:46
dmazza,AB13302,1,FLOOR,12/1/17 14:34:23
dmazza,AG14403,2,7,12/1/17 14:32:42
dmazza,FR05501,1,FLOOR,12/1/17 14:49:28
dmazza,FR04104,1,FLOOR,12/1/17 14:48:56
dmazza,AI11103,1,FLOOR,12/1/17 14:46:26
dmazza,AG30101,1,FLOOR,12/1/17 14:47:26
Cfarmer,AS05402,1,19,12/1/17 14:46:42
Agage,AA12303,1,FLOOR,12/1/17 14:46:28
Agage,FR02504,5,FLOOR,12/1/17 14:33:09
Agage,FR06203,3,FLOOR,12/1/17 14:33:55
Agage,FR06304,5,FLOOR,12/1/17 14:34:36
Agage,FR06502,4,FLOOR,12/1/17 14:35:13
Agage,FR05204,3,FLOOR,12/1/17 14:35:45
Agage,AC03102,1,FLOOR,12/1/17 14:42:25
Agage,FR06101,3,FLOOR,12/1/17 14:36:32
Agage,AN08103,1,FLOOR,12/1/17 14:38:05
Agage,AC12102,4,FLOOR,12/1/17 14:45:07
Agage,AC16102,2,FLOOR,12/1/17 14:43:55
Agage,AA11102,1,FLOOR,12/1/17 14:46:03
javila2,ARSTAG,1,VI,12/1/17 14:37:18
wheinz,AD13202,1,4,12/1/17 14:42:26
wheinz,AD13202,1,4,12/1/17 14:41:32
wheinz,AD13202,1,4,12/1/17 14:41:49
wheinz,AD13202,1,4,12/1/17 14:42:08
wheinz,AF14103,2,FLOOR,12/1/17 14:45:30
wheinz,AD13202,1,4,12/1/17 14:42:44
wheinz,AD13202,1,4,12/1/17 14:41:11
wheinz,AD13202,1,4,12/1/17 14:42:58
javila2,AR16102,1,FLOOR,12/1/17 14:43:49
javila2,AN05201,1,14,12/1/17 14:42:45
javila2,AF05103,1,FLOOR,12/1/17 14:40:25
javila2,ARSTAG,1,VI,12/1/17 14:44:00
javila2,AV08502,1,22,12/1/17 14:47:29
javila2,AA08502,1,1,12/1/17 14:49:05
javila2,AA08502,2,1,12/1/17 14:49:15
javila2,AA08502,4,1,12/1/17 14:49:24
javila2,AA07403,1,1,12/1/17 14:51:10
javila2,AA07403,1,1,12/1/17 14:51:22
javila2,AA07403,1,1,12/1/17 14:51:35
javila2,AA08502,1,1,12/1/17 14:48:50
javila2,AA12401,1,1,12/1/17 14:52:28
javila2,AA08502,2,1,12/1/17 14:53:15
javila2,AA08502,2,1,12/1/17 14:53:24
javila2,AA11502,1,1,12/1/17 14:54:48
javila2,AA03502,1,1,12/1/17 14:55:52
javila2,AA03502,1,1,12/1/17 14:56:04
javila2,AA08102,2,FLOOR,12/1/17 14:58:29
javila2,AB12502,2,2,12/1/17 14:59:02
javila2,AB05401,1,2,12/1/17 15:00:04
javila2,AB17403,1,2,12/1/17 15:01:29
javila2,AB17403,1,2,12/1/17 15:01:43
javila2,AB17403,1,2,12/1/17 15:02:00
javila2,AB17403,7,2,12/1/17 15:02:49
javila2,AE12102,2,FLOOR,12/1/17 15:06:01
Kburke,AK01101,1,FLOOR,12/1/17 14:47:51
Kburke,AE18401,1,5,12/1/17 14:46:10
Kburke,AM08302,1,13,12/1/17 14:42:10
Kburke,ARSTAG,1,VI,12/1/17 14:42:26
Kburke,AU03503,1,21,12/1/17 14:43:58
Jgiguere,AV08502,1,22,12/1/17 14:46:07
Jgiguere,AV08502,1,22,12/1/17 14:45:46
Jgiguere,AV15303,1,22,12/1/17 14:48:04
Jgiguere,AL10102,3,FLOOR,12/1/17 14:55:17
Jgiguere,FR05502,2,FLOOR,12/1/17 14:52:25
Jgiguere,AL29103,2,FLOOR,12/1/17 15:00:06
Jgiguere,AB04203,2,FLOOR,12/1/17 14:58:09
Jgiguere,AA17503,3,1,12/1/17 15:04:41
Jgiguere,AF04103,4,FLOOR,12/1/17 15:08:15
Jgiguere,AE18401,2,5,12/1/17 15:10:24
Jgiguere,AC01201,4,3,12/1/17 15:12:47
Jgiguere,AD16101,2,FLOOR,12/1/17 15:14:59
Jgiguere,AD13202,6,4,12/1/17 15:16:13
Jgiguere,AD15103,4,FLOOR,12/1/17 15:17:11
Jgiguere,AD06201,2,4,12/1/17 15:18:57
Jgiguere,AD12201,1,4,12/1/17 15:20:37
Jgiguere,AD03203,2,4,12/1/17 15:22:06
Jgiguere,AN16302,4,14,12/1/17 15:29:10
aseifr,AA17302,1,FLOOR,12/1/17 15:06:45
aseifr,AA18103,1,FLOOR,12/1/17 15:07:02
aseifr,AB16501,2,2,12/1/17 15:07:29
aseifr,AB10403,1,2,12/1/17 15:04:17
aseifr,AA14202,1,FLOOR,12/1/17 15:04:34
aseifr,AF08101,2,FLOOR,12/1/17 14:58:09
aseifr,AO16302,1,15,12/1/17 14:55:59
aseifr,AH08202,1,8,12/1/17 14:57:32
aseifr,AF06101,2,FLOOR,12/1/17 14:58:52
aseifr,AD18102,3,FLOOR,12/1/17 15:01:33
aseifr,AF05101,2,FLOOR,12/1/17 14:59:10
aseifr,AD15102,1,FLOOR,12/1/17 15:00:33
aseifr,AD16102,1,FLOOR,12/1/17 15:00:40
aseifr,AN16101,2,FLOOR,12/1/17 14:55:09
aseifr,AM02103,1,FLOOR,12/1/17 14:54:10
aseifr,AP04103,2,FLOOR,12/1/17 14:47:57
Cfarmer,AM16202,2,13,12/1/17 14:49:24
Cfarmer,AB18103,1,FLOOR,12/1/17 14:50:56
Cfarmer,AM13402,1,13,12/1/17 14:59:34
Cfarmer,AC06101,1,FLOOR,12/1/17 14:58:22
Cfarmer,AP04201,1,16,12/1/17 14:56:25
Cfarmer,AF11203,6,6,12/1/17 15:03:34
Cfarmer,AC04202,1,3,12/1/17 15:05:17
Agage,AU02103,1,FLOOR,12/1/17 14:50:17
wheinz,AF18201,1,6,12/1/17 15:00:25
wheinz,AF05101,2,FLOOR,12/1/17 15:07:07
wheinz,AB16501,1,2,12/1/17 15:03:58
wheinz,AN16302,1,14,12/1/17 15:17:16
wheinz,AL02101,6,FLOOR,12/1/17 15:12:58
wheinz,AK02103,1,FLOOR,12/1/17 15:11:28
wheinz,AF12102,1,FLOOR,12/1/17 15:09:26
wheinz,AO15302,1,15,12/1/17 15:25:41
wheinz,AO11203,1,15,12/1/17 15:19:24
wheinz,AU14402,2,21,12/1/17 15:58:44
wheinz,AU14402,1,21,12/1/17 15:59:13
wheinz,ARSTAG,2,VI,12/1/17 15:59:34
wheinz,AU01503,1,21,12/1/17 16:04:22
wheinz,AX11102,1,FLOOR,12/1/17 16:20:04
wheinz,ARSTAG,1,VI,12/1/17 16:20:24
wheinz,AW16203,1,23,12/1/17 16:22:21
wheinz,AX05102,1,FLOOR,12/1/17 16:23:39
Kburke,AA07102,2,FLOOR,12/1/17 14:52:41
dmazza,AB17503,1,2,12/1/17 14:53:23
dmazza,AW02201,1,23,12/1/17 14:55:34
dmazza,ARSTAG,1,VI,12/1/17 14:55:47
dmazza,AD12103,1,FLOOR,12/1/17 14:57:18
Agage,AE01102,1,FLOOR,12/1/17 14:56:25
Agage,AA08102,1,FLOOR,12/1/17 14:57:26
Agage,AD12103,1,FLOOR,12/1/17 14:58:36
Agage,AD12103,1,FLOOR,12/1/17 14:58:46
Agage,AD01101,1,FLOOR,12/1/17 15:01:15
Agage,AD01101,1,FLOOR,12/1/17 15:01:23
Agage,AD12103,1,FLOOR,12/1/17 14:59:09
Agage,AD01101,2,FLOOR,12/1/17 15:00:44
Agage,AU12103,2,FLOOR,12/1/17 14:54:25
Agage,ARSTAG,2,VI,12/1/17 14:52:51
Agage,AE04103,1,FLOOR,12/1/17 15:07:47
Agage,AE02103,1,FLOOR,12/1/17 15:08:13
Agage,AD17102,1,FLOOR,12/1/17 15:04:03
Agage,AD04101,1,FLOOR,12/1/17 14:59:59
Agage,AD18102,1,FLOOR,12/1/17 15:04:18
Agage,AD15102,1,FLOOR,12/1/17 15:03:09
Agage,AD16102,1,FLOOR,12/1/17 15:03:22
Agage,AD16102,1,FLOOR,12/1/17 15:05:49
Agage,AD15102,1,FLOOR,12/1/17 15:05:15
Kburke,AK15401,1,11,12/1/17 14:55:54
randerson,AC06101,1,FLOOR,12/1/17 14:57:24
randerson,AC06101,1,FLOOR,12/1/17 14:57:05
Kburke,AK15301,2,11,12/1/17 14:59:38
Kburke,AB17503,2,2,12/1/17 15:05:06
Kburke,AF12202,1,6,12/1/17 15:03:17
Kburke,AE10301,1,5,12/1/17 15:01:47
dmazza,AD12202,1,4,12/1/17 15:02:00
dmazza,AD12202,1,4,12/1/17 15:02:13
dmazza,AD12202,1,4,12/1/17 15:02:27
dmazza,AD17303,1,4,12/1/17 15:03:28
dmazza,AD16303,1,4,12/1/17 15:04:04
dmazza,AL02101,1,FLOOR,12/1/17 15:06:31
dmazza,AT03101,2,FLOOR,12/1/17 15:07:30
dmazza,AT16401,1,20,12/1/17 15:08:37
dmazza,AT15401,1,20,12/1/17 15:09:40
dmazza,AA08102,2,FLOOR,12/1/17 15:17:22
dmazza,AT07203,2,20,12/1/17 15:16:50
dmazza,AD12202,2,4,12/1/17 15:01:13
dmazza,AD12202,2,4,12/1/17 15:01:46
dmazza,AK15403,1,11,12/1/17 15:56:42
dmazza,AL02503,1,12,12/1/17 15:55:33
dmazza,AE01102,1,FLOOR,12/1/17 15:19:32
dmazza,AB04502,1,2,12/1/17 15:20:45
dmazza,AB17501,1,2,12/1/17 15:21:56
dmazza,AK05403,1,11,12/1/17 15:23:40
dmazza,AK05403,1,11,12/1/17 15:24:00
dmazza,AB17501,1,2,12/1/17 15:25:58
dmazza,AM07402,1,13,12/1/17 15:53:29
dmazza,AM03403,1,13,12/1/17 15:54:31
randerson,AC15102,1,FLOOR,12/1/17 15:27:00
randerson,AO12101,1,FLOOR,12/1/17 15:24:27
randerson,AI14102,1,FLOOR,12/1/17 15:25:35
randerson,AS11102,1,FLOOR,12/1/17 15:22:54
randerson,AB25203,2,FLOOR,12/1/17 15:19:29
randerson,AC01103,1,FLOOR,12/1/17 15:58:48
randerson,AC13102,1,FLOOR,12/1/17 16:04:43
randerson,AT08102,1,FLOOR,12/1/17 16:08:34
randerson,AA11202,1,FLOOR,12/1/17 16:11:08
randerson,AB01202,2,FLOOR,12/1/17 15:18:25
randerson,AF06102,2,FLOOR,12/1/17 15:17:25
randerson,AC08101,2,FLOOR,12/1/17 15:15:44
randerson,AC02102,2,FLOOR,12/1/17 15:14:50
randerson,AX13101,1,FLOOR,12/1/17 15:10:31
randerson,AC15102,1,FLOOR,12/1/17 15:13:21
randerson,AB06103,3,FLOOR,12/1/17 15:08:42
randerson,AX14102,1,FLOOR,12/1/17 15:06:16
randerson,AL04201,1,FLOOR,12/1/17 16:23:58
randerson,AG04201,1,FLOOR,12/1/17 16:26:21
randerson,AG22101,1,FLOOR,12/1/17 16:27:33
randerson,AN06102,1,FLOOR,12/1/17 16:28:58
randerson,AL17302,1,FLOOR,12/1/17 16:21:44
randerson,AL23101,1,FLOOR,12/1/17 16:13:15
randerson,AL27202,1,FLOOR,12/1/17 16:13:36
randerson,AL06303,1,FLOOR,12/1/17 16:14:32
randerson,AW14103,5,FLOOR,12/1/17 16:30:48
randerson,AX01103,1,FLOOR,12/1/17 16:35:03
randerson,AX16103,1,FLOOR,12/1/17 16:36:44
randerson,AV36206,3,FLOOR,12/1/17 16:49:25
randerson,AV36229,2,FLOOR,12/1/17 16:49:40
randerson,AX03103,10,FLOOR,12/1/17 16:51:52
aseifr,AB13101,1,FLOOR,12/1/17 15:13:25
aseifr,FR02204,1,FLOOR,12/1/17 15:15:05
aseifr,AD15102,1,FLOOR,12/1/17 15:14:00
javila2,AE02201,1,5,12/1/17 15:12:58
javila2,AI04403,2,9,12/1/17 15:10:53
javila2,AE04203,1,5,12/1/17 15:12:29
javila2,AC17101,4,FLOOR,12/1/17 15:09:25
Kburke,AW07402,1,23,12/1/17 15:10:51
Kburke,AE08202,2,5,12/1/17 15:12:26
Kburke,AF01201,2,6,12/1/17 15:15:25
Kburke,AF02202,2,6,12/1/17 15:14:58
Cfarmer,AW03302,1,23,12/1/17 15:18:29
Cfarmer,AC06101,1,FLOOR,12/1/17 15:17:09
Cfarmer,AK11201,2,11,12/1/17 15:13:38
Cfarmer,AH01303,5,8,12/1/17 16:11:59
Cfarmer,AD07101,12,FLOOR,12/1/17 16:03:22
Cfarmer,AF17303,5,6,12/1/17 16:06:14
Cfarmer,AV06202,2,FLOOR,12/1/17 15:56:32
Cfarmer,AF03103,2,FLOOR,12/1/17 16:00:21
Cfarmer,ARSTAG,1,VI,12/1/17 15:19:01
Cfarmer,AC12102,2,FLOOR,12/1/17 15:22:03
Cfarmer,AA05302,1,FLOOR,12/1/17 15:20:35
Cfarmer,AF03103,1,FLOOR,12/1/17 15:23:07
Cfarmer,AD03103,1,FLOOR,12/1/17 15:24:09
Cfarmer,AM11303,8,13,12/1/17 16:14:13
Agage,AC13102,5,FLOOR,12/1/17 15:25:01
Agage,AE06103,3,FLOOR,12/1/17 15:23:09
Agage,AE14102,1,FLOOR,12/1/17 15:21:40
Agage,AC07101,1,FLOOR,12/1/17 15:23:56
Agage,AE14102,2,FLOOR,12/1/17 15:22:05
Agage,AE03101,1,FLOOR,12/1/17 15:19:48
Agage,AE04101,1,FLOOR,12/1/17 15:20:05
Agage,AE07102,1,FLOOR,12/1/17 15:20:30
Agage,AD01102,2,FLOOR,12/1/17 15:27:03
Agage,AD16102,1,FLOOR,12/1/17 15:28:13
Agage,AD16102,1,FLOOR,12/1/17 15:29:08
Agage,AD05101,1,FLOOR,12/1/17 15:25:59
Agage,AD15102,2,FLOOR,12/1/17 15:29:51
Agage,AD05101,1,FLOOR,12/1/17 15:26:18
Agage,AE02101,1,FLOOR,12/1/17 15:18:34
Agage,AE14101,1,FLOOR,12/1/17 15:17:28
javila2,AW14202,1,23,12/1/17 15:16:37
Kburke,AB05302,2,FLOOR,12/1/17 15:19:58
Kburke,AA06501,2,1,12/1/17 15:21:58
Kburke,AC01201,2,3,12/1/17 15:21:06
Kburke,AA10503,1,1,12/1/17 15:22:52
Kburke,AC12102,1,FLOOR,12/1/17 15:24:17
Kburke,AC11401,1,3,12/1/17 15:24:41
javila2,AV15303,1,22,12/1/17 15:21:05
javila2,AB06303,1,FLOOR,12/1/17 15:19:30
aseifr,AM13402,1,13,12/1/17 15:20:33
Jwilson2,AV01224,1,FLOOR,12/1/17 15:24:12
Jwilson2,AV07303,1,22,12/1/17 15:25:13
Jwilson2,AV34239,1,FLOOR,12/1/17 15:26:09
javila2,AP05303,1,16,12/1/17 15:26:26
javila2,AA01501,1,1,12/1/17 15:24:54
javila2,AD08101,4,FLOOR,12/1/17 15:23:41
aseifr,AI11103,1,FLOOR,12/1/17 15:59:36
aseifr,AJ04101,1,FLOOR,12/1/17 16:01:02
aseifr,AJ03201,1,10,12/1/17 16:01:28
aseifr,AJ03201,1,10,12/1/17 16:01:52
aseifr,AM13201,1,13,12/1/17 16:00:12
Agage,AC10101,1,FLOOR,12/1/17 15:32:18
Agage,AD12103,2,FLOOR,12/1/17 15:33:17
Jgiguere,AD13202,1,4,12/1/17 15:33:54
Jgiguere,AV15303,7,22,12/1/17 15:36:39
Jgiguere,ARSTAG,10,VI,12/1/17 15:36:51
Jgiguere,AC01401,1,3,12/1/17 15:40:00
Agage,AD18101,4,FLOOR,12/1/17 15:41:15
Agage,AI06101,3,FLOOR,12/1/17 15:43:06
Agage,AJ12103,1,FLOOR,12/1/17 15:44:10
Agage,AL24101,1,FLOOR,12/1/17 15:44:56
Agage,AF05101,1,FLOOR,12/1/17 15:46:17
Agage,AK15102,1,FLOOR,12/1/17 15:47:45
Agage,AC02102,4,FLOOR,12/1/17 15:37:48
Agage,AT15101,1,FLOOR,12/1/17 15:39:37
Jgiguere,AB11503,1,2,12/1/17 15:48:07
Jgiguere,AX13302,1,24,12/1/17 15:50:10
Jgiguere,AA11402,1,1,12/1/17 15:46:56
Jgiguere,AC17101,1,FLOOR,12/1/17 15:44:49
Jgiguere,AC11401,3,3,12/1/17 16:08:18
Jgiguere,AU04402,1,21,12/1/17 15:56:38
Jgiguere,AD02402,1,4,12/1/17 15:52:51
Jgiguere,AV10203,1,22,12/1/17 15:55:08
javila2,AU05401,1,21,12/1/17 15:50:20
javila2,ARSTAG,1,VI,12/1/17 15:50:36
javila2,ARSTAG,1,VI,12/1/17 15:50:51
javila2,AF16102,1,FLOOR,12/1/17 15:52:14
Jwilson2,AF18203,2,6,12/1/17 15:54:40
Jwilson2,AD01201,2,4,12/1/17 15:56:02
Jwilson2,AP15301,1,16,12/1/17 15:59:01
Jwilson2,AD08101,1,FLOOR,12/1/17 15:56:55
Jwilson2,AD08101,1,FLOOR,12/1/17 15:57:11
Jwilson2,AI06403,15,9,12/1/17 16:01:46
Kburke,FR01204,1,FLOOR,12/1/17 15:58:35
Kburke,FR01501,1,FLOOR,12/1/17 15:59:41
Kburke,AE15201,1,5,12/1/17 15:56:53
Kburke,FR01303,2,FLOOR,12/1/17 15:59:04
Kburke,AC10302,2,3,12/1/17 15:56:13
Kburke,AC10102,1,FLOOR,12/1/17 15:55:42
javila2,AF18203,2,6,12/1/17 15:56:14
javila2,AF18203,6,6,12/1/17 15:56:36
javila2,AF04303,1,6,12/1/17 15:58:25
javila2,AF11401,1,6,12/1/17 16:00:43
javila2,AD02401,1,4,12/1/17 15:59:26
javila2,AB17503,1,2,12/1/17 16:02:28
javila2,AC10102,1,FLOOR,12/1/17 16:08:21
javila2,AB17403,1,2,12/1/17 16:09:19
javila2,AC10302,6,3,12/1/17 16:12:30
javila2,AB08501,1,2,12/1/17 16:03:17
javila2,AB16502,1,2,12/1/17 16:05:30
javila2,AB11501,2,2,12/1/17 16:04:19
javila2,AB02503,1,2,12/1/17 16:07:12
javila2,AF06301,1,6,12/1/17 15:55:03
javila2,AB17403,10,2,12/1/17 16:11:25
dmazza,AD06201,1,4,12/1/17 16:11:41
dmazza,AD15103,1,FLOOR,12/1/17 16:13:16
dmazza,AG05402,1,7,12/1/17 16:14:21
dmazza,AD12101,2,FLOOR,12/1/17 16:12:45
dmazza,AH04201,1,8,12/1/17 16:15:31
dmazza,ARSTAG,1,VI,12/1/17 16:15:41
dmazza,ARSTAG,4,VI,12/1/17 16:17:54
dmazza,AU04201,2,FLOOR,12/1/17 16:18:54
dmazza,AX03103,2,FLOOR,12/1/17 16:17:25
dmazza,AX03103,1,FLOOR,12/1/17 16:17:43
dmazza,AW04301,2,23,12/1/17 16:20:22
dmazza,AX12303,1,24,12/1/17 16:21:17
dmazza,AA13502,2,1,12/1/17 16:07:37
dmazza,AA13402,1,1,12/1/17 16:06:29
dmazza,AA13502,4,1,12/1/17 16:07:08
dmazza,AA15501,1,1,12/1/17 16:05:42
dmazza,AG13303,1,FLOOR,12/1/17 16:04:05
dmazza,AA08102,1,FLOOR,12/1/17 16:08:01
dmazza,AD03203,1,4,12/1/17 16:11:14
dmazza,AD01201,1,4,12/1/17 16:09:30
dmazza,AD01201,4,4,12/1/17 16:10:01
dmazza,AD01201,1,4,12/1/17 16:10:11
dmazza,AK16401,1,11,12/1/17 16:02:49
dmazza,AK16401,1,11,12/1/17 16:02:20
dmazza,AK13401,1,11,12/1/17 16:01:05
Jwilson2,AU10201,1,21,12/1/17 16:05:34
Kburke,FR02201,1,FLOOR,12/1/17 16:04:49
Kburke,AA02102,1,FLOOR,12/1/17 16:06:15
Kburke,AG32202,2,FLOOR,12/1/17 16:07:56
Kburke,AS04203,1,19,12/1/17 16:12:39
Kburke,FR06203,4,FLOOR,12/1/17 16:17:51
Kburke,FR02504,8,FLOOR,12/1/17 16:16:57
Kburke,FR06304,2,FLOOR,12/1/17 16:19:23
Kburke,FR06502,4,FLOOR,12/1/17 16:19:42
Kburke,AS12102,1,FLOOR,12/1/17 16:13:55
Kburke,AN04102,1,FLOOR,12/1/17 16:11:48
Kburke,AG06401,1,7,12/1/17 16:36:58
Kburke,AG14203,2,FLOOR,12/1/17 16:37:52
Kburke,AG19202,1,FLOOR,12/1/17 16:38:44
Kburke,AG22201,1,FLOOR,12/1/17 16:39:50
Kburke,AJ15101,1,FLOOR,12/1/17 16:40:37
Kburke,AL23201,1,FLOOR,12/1/17 16:41:32
Kburke,FR05502,3,FLOOR,12/1/17 16:42:48
Kburke,AE03101,1,FLOOR,12/1/17 16:35:18
Kburke,AE02101,2,FLOOR,12/1/17 16:34:49
Kburke,AE04101,1,FLOOR,12/1/17 16:35:47
Kburke,AE07102,1,FLOOR,12/1/17 16:36:19
Kburke,AA11502,1,1,12/1/17 16:30:59
Kburke,AB13202,2,FLOOR,12/1/17 16:31:57
Kburke,AC01201,1,3,12/1/17 16:32:42
Kburke,AD07103,1,FLOOR,12/1/17 16:33:57
aseifr,AJ02401,1,10,12/1/17 16:09:05
Jwilson2,AV10303,1,22,12/1/17 16:11:14
aseifr,AO01203,4,15,12/1/17 16:12:39
aseifr,AJ15202,1,10,12/1/17 16:10:36
aseifr,AG07402,1,7,12/1/17 16:32:25
aseifr,AG22101,3,FLOOR,12/1/17 16:30:54
aseifr,AN06102,3,FLOOR,12/1/17 16:29:54
aseifr,AF01103,1,FLOOR,12/1/17 16:35:58
aseifr,AG03502,1,7,12/1/17 16:35:38
aseifr,AM01101,2,FLOOR,12/1/17 16:15:42
aseifr,AP11402,5,16,12/1/17 16:14:53
aseifr,AP08402,2,16,12/1/17 16:16:59
aseifr,AP07301,1,16,12/1/17 16:18:07
aseifr,AP10102,3,FLOOR,12/1/17 16:21:45
aseifr,AP02203,1,16,12/1/17 16:20:47
aseifr,AP02203,1,16,12/1/17 16:20:57
aseifr,AO16102,3,FLOOR,12/1/17 16:22:58
aseifr,AW06203,1,23,12/1/17 16:48:47
aseifr,AW02301,1,23,12/1/17 16:56:06
aseifr,AW02301,1,23,12/1/17 16:56:52
aseifr,AW10203,2,23,12/1/17 16:58:06
aseifr,AR07402,1,18,12/1/17 16:43:51
aseifr,AR07402,1,18,12/1/17 16:44:15
aseifr,ARSTAG,1,VI,12/1/17 16:44:27
aseifr,AW01201,1,23,12/1/17 16:45:47
aseifr,AW01201,1,23,12/1/17 16:46:02
aseifr,AW08402,2,23,12/1/17 16:47:17
aseifr,AW08402,1,23,12/1/17 16:48:02
aseifr,AW08402,1,23,12/1/17 16:48:23
Jgiguere,AC03203,1,3,12/1/17 16:24:03
Jgiguere,CLOSET,1,FLOOR,12/1/17 16:27:36
Jgiguere,AC11203,1,3,12/1/17 16:21:51
Jgiguere,AC11203,2,3,12/1/17 16:22:13
Jgiguere,AC11203,1,3,12/1/17 16:21:27
Jgiguere,AC14201,1,3,12/1/17 16:17:06
Jgiguere,AC14201,1,3,12/1/17 16:16:06
Jgiguere,AC14201,1,3,12/1/17 16:16:49
Jgiguere,AC14201,3,3,12/1/17 16:17:40
Jgiguere,AC18301,3,3,12/1/17 16:20:18
Jgiguere,AC18301,2,3,12/1/17 16:19:02
Jgiguere,AC14201,1,3,12/1/17 16:17:57
Jgiguere,AC11401,6,3,12/1/17 16:14:33
Jgiguere,AC17401,1,3,12/1/17 16:33:09
Jwilson2,AD11302,1,4,12/1/17 16:14:53
Jwilson2,AL11302,1,FLOOR,12/1/17 16:21:38
Jwilson2,AK05403,1,11,12/1/17 16:27:53
Jwilson2,AD04302,1,4,12/1/17 16:25:07
Jwilson2,AE04101,1,FLOOR,12/1/17 16:26:05
Jwilson2,AB17501,2,2,12/1/17 16:23:46
javila2,AO15302,1,15,12/1/17 16:15:52
Cfarmer,AL08303,3,FLOOR,12/1/17 16:19:45
Cfarmer,AL07402,1,12,12/1/17 16:26:26
Cfarmer,AM10303,4,13,12/1/17 16:21:42
Cfarmer,AL35202,1,FLOOR,12/1/17 16:20:30
Cfarmer,AM10303,1,13,12/1/17 16:22:23
Cfarmer,AL35202,1,FLOOR,12/1/17 16:22:55
Cfarmer,AL02101,3,FLOOR,12/1/17 16:34:54
Cfarmer,AB02401,1,2,12/1/17 16:36:07
Cfarmer,AR01202,2,18,12/1/17 16:31:59
Cfarmer,AK02103,1,FLOOR,12/1/17 16:34:09
Cfarmer,AM11201,2,13,12/1/17 16:42:59
Cfarmer,AS05103,3,FLOOR,12/1/17 16:41:22
Cfarmer,AS13401,2,19,12/1/17 16:39:02
Cfarmer,AB03501,1,2,12/1/17 16:37:14
Cfarmer,AB03501,1,2,12/1/17 16:36:53
Cfarmer,AL01501,2,12,12/1/17 16:43:54
javila2,AB18403,1,2,12/1/17 16:43:56
javila2,AB07403,1,2,12/1/17 16:44:51
javila2,AB01502,1,2,12/1/17 16:45:48
javila2,AB01502,1,2,12/1/17 16:45:37
javila2,AF07201,1,6,12/1/17 16:48:18
javila2,AF07201,1,6,12/1/17 16:48:00
javila2,AB04401,1,2,12/1/17 16:46:53
javila2,AD11101,18,FLOOR,12/1/17 16:52:33
javila2,AA08102,1,FLOOR,12/1/17 16:49:07
javila2,AA08102,20,FLOOR,12/1/17 16:49:55
javila2,AD11201,2,4,12/1/17 16:51:02
javila2,AG02403,2,7,12/1/17 16:38:25
javila2,AD06201,1,4,12/1/17 16:39:59
javila2,AE10203,1,5,12/1/17 16:41:25
javila2,AF08101,1,FLOOR,12/1/17 16:40:52
javila2,AD17102,3,FLOOR,12/1/17 16:43:05
javila2,AD14201,1,4,12/1/17 16:41:58
javila2,AD15102,3,FLOOR,12/1/17 16:42:34
javila2,AN06102,1,FLOOR,12/1/17 16:34:12
javila2,AO16102,1,FLOOR,12/1/17 16:32:41
javila2,AH11303,1,8,12/1/17 16:36:26
javila2,AG06401,1,7,12/1/17 16:35:50
javila2,AO15302,1,15,12/1/17 16:33:14
dmazza,AV32202,1,FLOOR,12/1/17 16:25:53
dmazza,AV05502,1,22,12/1/17 16:27:20
dmazza,AV07302,1,22,12/1/17 16:27:53
dmazza,AV02503,6,22,12/1/17 16:29:50
dmazza,AJ07401,7,10,12/1/17 16:33:49
dmazza,AF12202,1,6,12/1/17 16:34:57
dmazza,AF14103,4,FLOOR,12/1/17 16:35:55
dmazza,AV02503,1,22,12/1/17 16:30:14
dmazza,AV02503,3,22,12/1/17 16:30:43
wheinz,AX13302,2,24,12/1/17 16:32:02
wheinz,AX12303,2,24,12/1/17 16:34:47
wheinz,AX12303,1,24,12/1/17 16:35:24
wheinz,AJ07401,2,10,12/1/17 16:41:01
wheinz,AE08102,3,FLOOR,12/1/17 16:29:36
wheinz,AV02401,2,22,12/1/17 16:50:25
wheinz,AU03302,10,21,12/1/17 16:47:28
wheinz,AV11103,1,FLOOR,12/1/17 16:44:53
wheinz,AV06202,1,FLOOR,12/1/17 16:43:23
Jwilson2,AD18203,1,4,12/1/17 16:44:30
Jwilson2,AS05402,1,19,12/1/17 16:40:32
Jwilson2,AE04101,3,FLOOR,12/1/17 16:48:24
Jwilson2,AD01402,6,4,12/1/17 16:46:42
Jwilson2,AE07102,3,FLOOR,12/1/17 16:49:03
Jwilson2,AE02101,1,FLOOR,12/1/17 16:51:22
Jwilson2,AE03101,3,FLOOR,12/1/17 16:47:51
Jwilson2,AE07102,1,FLOOR,12/1/17 16:49:19
Jwilson2,AE04101,1,FLOOR,12/1/17 16:52:10
Jwilson2,AE03101,1,FLOOR,12/1/17 16:51:48
Jwilson2,AC06103,2,FLOOR,12/1/17 16:53:57
Jwilson2,AC16102,1,FLOOR,12/1/17 16:55:20
Jwilson2,AC17102,2,FLOOR,12/1/17 16:55:50
Jwilson2,AD16102,1,FLOOR,12/1/17 16:56:24
Jwilson2,AX03103,1,FLOOR,12/1/17 16:41:39
